time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1
1996-05-05 08:00:00,-0.00516819,353.37971,0.0,278.34696,265.58131000000003,92.813333,194.23227,210.88343,-9.716000000000001,1095.5362981396388,680.5063221551045,746.6295951645141,846.429038511711,0.6211627340058851,-65.79339206035127,-s2(p),Good,Good,Good,-c1(p),Good,Good,-c1(p),Good
1996-05-05 09:00:00,-0.00359055,55.196716,0.0,281.85246,267.01466,90.73,268.91589,294.89295,-10.355,1232.07703949395,766.982125012835,831.03810249357,955.66163159516,0.6225114992223676,-47.42942578929064,-s2(p),Good,Good,Good,-c1(p),Good,Good,-c1(p),Good
1996-05-05 10:00:00,-0.00359055,46.513811,0.0,290.50848,269.56942999999995,91.516667,331.22054,372.97695,-9.340666699999998,1316.242314525191,820.2867991992877,882.2148732540119,1022.9938516201528,0.6232034862784291,-31.52192237132436,-s2(p),Good,Good,Good,-c1(p),Good,Good,-c1(p),Good
1996-05-05 11:00:00,-0.00727813,11.858779,0.0,298.62756,277.90587,91.346667,421.65919,471.58141,-8.2945,1340.216052353561,835.4701664905886,896.6825977029188,1042.1728418828488,0.6233846886279377,-26.846082813495904,-s2(p),Good,Good,Good,-c1(p),Good,Good,-c1(p),Good
1996-05-05 12:00:00,-0.02300049,202.91557,0.018966667,275.99058,279.62514,92.193333,535.4594900000002,533.8791200000002,-7.6456667,1301.7955612030955,811.1371887619605,873.4735949497041,1011.4364489624764,0.623091069700931,823.72834285837,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 13:00:00,-0.03252173,205.87309,0.0242,275.93244,282.02767,88.136667,535.04616,519.48563,-7.0893333,1204.5990877153442,749.5794222197179,814.1945380710682,933.6792701722753,0.6222646437839983,77.41375696813324,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 14:00:00,-0.03670432,209.25266,0.0024333333,276.04188,280.30097,86.273333,503.01508,487.65947,-7.0731,1057.7183098834348,656.5549295928421,722.9181188821747,816.1746479067479,0.620727582625659,68.88155598399763,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 15:00:00,-0.03670432,215.81107000000003,3.0026,275.02956,277.47512,84.913333,416.59855,398.31145,-7.0501,874.8559048935431,540.742073099244,605.9104000773139,669.8847239148345,0.6180927282705421,47.840056919552175,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 16:00:00,-0.03252173,204.51645,9.725666699999998,276.80796000000004,274.86093,88.03,361.07037,333.21423,-7.482,673.0561831560667,412.9355826655089,471.2180887984963,508.4449465248534,0.6135231991023227,24.161861017214367,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 17:00:00,-0.03186487,196.45662,10.146,272.62188,273.60583,88.98,318.9666200000001,288.8736600000001,-7.6173333,471.2300410542155,285.1123593343365,328.16597138816627,346.9840328433724,0.6050385894254436,15.65914556275672,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 18:00:00,-0.02103809,190.44987,10.877333,265.89816,270.98793,88.123333,204.98571,185.15993,-7.6986667,288.9274612902956,169.6540588171872,186.91185965114363,201.1419690322365,0.5871856488114496,14.573321266063452,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 19:00:00,-0.01899811,189.24998,11.254000000000001,267.65262,269.86279,89.273333,125.87707,113.94965,-7.8506667,147.37210282495343,80.00233178913717,59.01917990820061,87.89768225996275,0.5428594032085086,12.355740204080467,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 20:00:00,-0.02103809,187.94653,10.924667,264.5712,268.32547,89.416667,70.99979599999998,64.360867,-7.949,100.0,50.0,0.0,50.0,0.5,15.062670500015946,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 21:00:00,-0.03302362,189.2673,10.545333,273.3264,268.39602,89.98666700000003,22.043614,20.407813,-8.017999999999999,100.0,50.0,0.0,50.0,0.5,61.13213037527178,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 22:00:00,-0.03307223,184.36341,10.933333,264.4002,266.56906000000004,89.523333,2.4318196,2.3630129,-8.1923333,100.0,50.0,0.0,50.0,0.5,1453.3468397699714,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-05 23:00:00,-0.04593946,180.39683,11.969000000000001,259.25652,266.43538,90.37,0.3617824,0.4893232,-8.283999999999999,100.0,50.0,0.0,50.0,0.5,-784.0628253860725,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 00:00:00,-0.04593946,179.14016999999996,12.376,265.08762,268.77849,89.533333,0.23774967,0.413674,-7.7139999999999995,100.0,50.0,0.0,50.0,0.5,-568.4262091548111,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 01:00:00,-0.04593946,185.86668,12.172333,265.27572000000004,271.47809,87.98,0.2929062,0.46525299999999997,-6.7866,100.0,50.0,0.0,50.0,0.5,-580.2254524017853,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 02:00:00,-0.03341106,185.41976,10.472000000000001,269.48916,271.85685,88.946667,0.348028,0.45149859999999997,-6.7198333,100.0,50.0,0.0,50.0,0.5,-966.4581050076064,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 03:00:00,-0.02680317,171.36348,9.402999999999999,269.17794,272.42127,90.156667,0.43058913,0.551218,-6.5322667,178.98302022504956,100.02257947586472,90.35806330610806,113.18641618003964,0.5588383710929584,-1483.7494558727903,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 04:00:00,-0.02443952,179.87015,6.8848333,260.60400000000004,273.13052000000005,87.966667,2.6004152,2.7036774,-5.7731,333.83472649862614,198.0953267824632,223.24392015229537,237.0677811989009,0.5933934101468573,-3232.884119248146,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 05:00:00,-0.02211522,192.64669,5.9617667,268.6923,274.51188,89.18,31.960571,28.505994,-5.6938,523.5462774155355,318.24597569650587,366.2459724519407,388.83702193242846,0.6078659889771615,151.55148587382348,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 06:00:00,-0.02100587,214.02373,4.4370667,267.10884,275.95265,90.026667,100.71972,88.588409,-5.7494,727.8614666479236,447.6455955436849,508.44267132732534,552.2891733183388,0.6150148291339856,59.99858272926346,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-06 07:00:00,-0.021579499999999998,262.06777,1.8616333,259.82424,276.8847,91.173333,177.84856000000005,153.82699,-5.7332,927.3512248140651,573.9891090489078,639.8778277429632,711.8809798512519,0.6189554655130728,38.60493817906419,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 08:00:00,-0.02100587,318.90138,1.1613667,269.68752,284.36335,93.49,290.73884,253.47692,-5.2210333,1103.452490616873,685.5199107240195,751.5123916083328,852.7619924934984,0.6212500461535839,29.613409363148058,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 09:00:00,-0.02057329,326.83621,3.3092,276.24708,283.70981,94.293333,353.98477,318.55329,-5.3607333,1239.8360432689908,771.8961607370273,835.7135714428725,961.8688346151926,0.6225792232187585,34.99249941772091,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 10:00:00,-0.01953654,342.48519,3.3145,274.32504,285.18771,93.556667,474.40871,418.50888,-6.4088333,1323.854681761095,825.1079651153601,886.7414532643116,1029.083745408876,0.6232617344508968,23.68262446882387,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 11:00:00,-0.01931817,350.7947,2.3819333,266.55822,288.03213,90.973333,616.51667,529.90563,-7.0712667,1347.7216459477272,840.2237091002272,901.1288441391038,1048.1773167581819,0.6234400936028419,15.56062190163895,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 12:00:00,-0.01546887,336.21473,2.6064667,268.75044,283.65411,91.53,564.31247,501.07349000000005,-7.2644,1309.248066213923,815.8571086021512,877.9133124698157,1017.3984529711385,0.6231493707387651,20.70318126911479,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 13:00:00,-0.01404695,347.32015,2.7908667,276.10344,284.31137,91.136667,614.59244,556.12582,-7.2356667,1212.0497066287473,754.2981475315399,818.7015888190405,939.6397653029978,0.6223326843827063,20.73062726439029,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 14:00:00,-0.01372991,0.38563884,2.7586667,275.54598,282.97085,91.2,592.21723,537.11279,-7.1460667,1065.1989999676175,661.2926999794911,727.5611812240575,822.159199974094,0.6208161104165463,19.3305475923105,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 15:00:00,-0.01314073,12.144717,3.475,274.10958,277.95414,92.53,512.5459099999998,471.81413,-7.4670000000000005,882.3621186317987,545.4960084668057,610.7478944093322,675.8896949054389,0.6182223793930075,21.66274389756112,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 16:00:00,-0.01442949,6.1397102,3.3906667,273.39822000000004,275.29168,92.883333,421.50289,392.85484,-7.6416667,680.527321677074,417.6673037288135,476.2931694546889,514.4218573416592,0.613740683767883,23.754751952648615,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 17:00:00,-0.02129288,2.6280605,4.1660667,269.93718,273.10452999999995,93.65,348.36144,318.21638,-7.8236667,478.5196529668677,289.7291135456828,333.4999918930019,352.81572237349417,0.6054696223014762,15.87389950349635,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 18:00:00,-0.02953483,4.7217901,4.7412,269.46522000000004,271.41125,94.426667,241.07017,218.70191,-8.071,295.7262213147664,173.95994016601873,192.48474220231222,206.5809770518131,0.588246586293944,13.220796848515105,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 19:00:00,-0.02953483,345.07252,3.7791333,269.34552,270.89881,94.933333,161.14876999999996,146.07798,-8.1723333,152.81086188009397,83.44687919072618,64.60877588521224,92.24868950407517,0.5460795009205851,10.139538927958943,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 20:00:00,-0.03165899,357.40844,4.7051,271.20257999999995,268.99758,95.3,63.674883,58.662516,-8.27,100.0,50.0,0.0,50.0,0.5,19.950654052267105,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 21:00:00,-0.03721106,7.4577588000000015,4.4203667,268.20666,265.64444,95.023333,23.548853,21.35058,-8.89,100.0,50.0,0.0,50.0,0.5,45.49025530495984,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 22:00:00,-0.03721106,2.7033893,3.5110667,267.79968,264.15911,94.796667,3.400046,2.9487905,-9.2383333,100.0,50.0,0.0,50.0,0.5,221.60394720950757,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-06 23:00:00,-0.03944643,0.67791163,3.0993333,267.03702000000004,262.95227,94.546667,0.63714827,0.39304240000000007,-9.539,100.0,50.0,0.0,50.0,0.5,409.6583175160845,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 00:00:00,-0.04333934,354.532,2.4326333,266.22648,261.89026,94.44,0.65784933,0.3345862,-9.812000000000001,100.0,50.0,0.0,50.0,0.5,309.34551676214977,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 01:00:00,-0.04182793,1.3525982,2.1955,265.58694,261.05847,94.073333,0.7232522,0.35865640000000004,-10.062333,100.0,50.0,0.0,50.0,0.5,274.27633560233005,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 02:00:00,-0.04182793,5.5841343,2.0068,264.17448,259.40233,93.64,0.61995527,0.34146340000000003,-10.403333,100.0,50.0,0.0,50.0,0.5,359.07690949829174,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 03:00:00,-0.03226634,2.8556096,1.2291333,264.04452000000003,259.25379,93.826667,0.7373192,0.430867,-10.543667,185.22921460813507,103.97850258515223,96.26699843950166,118.18337168650807,0.5613504479038351,604.4310160218628,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 04:00:00,-0.03226634,4.4620658,0.95416667,264.63276,259.64369,93.703333,2.9492073,2.7184043,-10.420667,341.181776590486,202.7484585073078,229.05552258727823,242.94542127238878,0.5942534813360296,1478.2380497241638,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 05:00:00,-0.03226634,1.1228421,0.0618,265.81266,260.63515,93.96,18.076963,17.350516,-10.261667,531.3198736777342,323.16925332923165,371.80901593686593,395.05589894218735,0.608238594751391,731.395234170881,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 06:00:00,-0.03299848,1.108672,1.4047333,267.19434,261.60433,93.516667,60.970199,58.235643,-10.304333,735.7622298864693,452.6494122614306,513.7272800163322,558.6097839091755,0.6152115369271891,269.0609480612099,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 07:00:00,-0.03309665,13.092673,0.99406667,269.07534,263.26791000000003,93.29,131.36841,124.53983999999998,-10.382333,935.2130584797261,578.9682703704932,644.8886826972921,718.1704467837809,0.6190763325221942,136.9559158769292,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 08:00:00,-0.03375526,5.3197054,0.7476,272.42694,266.9144,92.883333,205.57618,193.74948,-9.8953333,1111.1889915809384,690.4196946679276,756.2765535335211,858.9511932647507,0.6213341743834562,93.95596333558301,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 09:00:00,-0.03455994,15.961081,0.41316667,265.17312000000004,270.79855,92.57,407.82491,330.6266,-8.3613333,1247.4187101896164,776.6985164534237,840.2760109502982,967.9349681516932,0.6226445940796896,16.158627179657383,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 10:00:00,-0.03758354,20.726576,0.13813333,244.70442000000003,276.28685,92.483333,536.59874,409.77345,-6.0589667,1331.2977260615262,829.8218931723,891.1611736196332,1035.038180849221,0.62331804293486,10.497099798167433,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 11:00:00,-0.04070171,340.35689,0.55136667,230.15916,281.15875,92.49,654.44894,537.2239400000002,-5.7607667000000005,1355.067412416145,844.8760278635585,905.47452605637,1054.0539299329162,0.6234937244613589,11.559542865567476,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 12:00:00,-0.04070171,19.788901,0.43746667,257.5773,287.64594,91.003333,675.43135,572.36365,-5.6596667,1316.5516670111924,820.482722440422,882.2584448446362,1023.241333608954,0.6232058665066024,12.773659129011254,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 13:00:00,-0.03597412,108.56764,0.7859999999999999,262.80648,284.12199,87.863333,665.29963,574.71857,-7.3369667,1219.362912126687,758.9298443469017,823.119303414006,945.4903297013495,0.6223986614643335,13.46156594023836,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 14:00:00,-0.03004887,142.94385,1.0460333,266.99256,287.93929,87.626667,676.70259,586.63558,-6.8498333,1072.553791954578,665.950734904566,732.1190685295248,828.0430335636623,0.6209019444059443,11.908397891243178,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 15:00:00,-0.02637281,203.36007,5.1010667000000005,263.46996,278.37003,89.91,622.61584,545.84128,-6.3164333,889.7539304180619,550.1774892647725,615.5030210209256,681.8031443344496,0.6183479167170015,11.589176550384153,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 16:00:00,-0.02141433,198.37647,5.9757,256.3803,280.94337,88.76333299999997,563.32257,489.49687,-6.4405333,687.8963488995297,422.33435430303547,481.2872182740884,520.3170791196237,0.6139505682486466,9.317843906654854,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 17:00:00,-0.01954933,198.7267,5.9774333,237.71394,277.03323,87.67,481.34495,417.66139,-6.5376,485.7229347684889,294.291192020043,338.75307351832487,358.57834781479113,0.6058828417486846,7.627132257814873,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 18:00:00,-0.02215952,196.03645,6.2634333,232.18722,271.70089,86.466667,328.7371100000001,287.09184,-6.9819333,302.4671628990357,178.22920316938928,197.97750950119908,211.97373031922857,0.58925141314888,7.262941575334606,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 19:00:00,-0.02215952,189.63628,6.0787333,224.26992,268.71165,86.576667,282.34032,250.84066,-7.4879999999999995,158.29040993203228,86.91725962362044,70.14304526275183,96.63232794562582,0.549099971760396,5.025146618472461,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 20:00:00,-0.03028008,179.23377,6.3078667,188.85582,255.95264,89.276667,125.46618,116.31568,-8.766333300000001,100.0,50.0,0.0,50.0,0.5,10.92836457024207,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-07 21:00:00,-0.03483476,179.32725,6.8906,199.73484,254.61213,91.493333,39.768625,35.173057,-9.600666699999998,100.0,50.0,0.0,50.0,0.5,21.760095814053887,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 22:00:00,-0.03591977,185.61638,7.0818667,194.43384,252.03136,92.18,3.7169182,4.3266271,-10.140333,100.0,50.0,0.0,50.0,0.5,-164.0126952386623,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-07 23:00:00,-0.03591977,195.2497,7.2306,192.00222,251.35925,92.893333,0.0,0.53416393,-10.091667,100.0,50.0,0.0,50.0,0.5,-187.20844741426103,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 00:00:00,-0.03399454,191.25347,6.0356333,198.23004,247.74989,92.82,0.0,0.38262240000000003,-10.545,100.0,50.0,0.0,50.0,0.5,-261.3542751286908,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 01:00:00,-0.03256326,191.03619,4.9276,197.76834,244.21108,91.056667,0.0,0.43079753,-10.765,100.0,50.0,0.0,50.0,0.5,-232.12760760257842,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 02:00:00,-0.03140591,195.62869,5.8055333,206.7048,249.13125,92.21,0.0,0.48248073,-9.887333300000002,100.0,50.0,0.0,50.0,0.5,-207.26216361014045,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good
1996-05-08 03:00:00,-0.03114354,198.34926,6.5784667,208.79784,252.96341,91.68,0.0,0.61339067,-8.874,191.43571511174775,107.90928623744026,102.06625802914529,123.14857208939821,0.5636841911889315,-312.094272825747,Good,Good,-c2(p),Good,-s2(p),Good,Good,Good,Good
1996-05-08 04:00:00,-0.03231731,192.80645,6.3113667,206.82792,254.49701,90.926667,5.8855981,5.8032453,-8.446666699999998,348.40549038284155,207.32347724246634,234.73974593617476,248.72439230627327,0.5950637488940005,4230.64535004083,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 05:00:00,-0.03514374,190.69008,6.8006332999999985,193.8456,256.86612,90.813333,82.65665,39.022205,-8.042,538.937474931918,327.99373412354805,377.2429990741832,401.1499799455344,0.6085932958456495,12.351193533730473,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-05-08 06:00:00,-0.03591253,188.68711,7.8743333,196.81074,261.96824,89.883333,169.14091000000005,97.915351,-7.3303667,743.4903622487135,457.54389609085183,518.884475181453,564.7922897989708,0.6153999020336911,10.43853319913871,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 07:00:00,-0.03633751,186.81632,8.502333300000002,210.00168,270.56461,88.53,341.255,222.35238,-5.9316667,942.8947125806861,583.8333179677678,649.775620517651,724.3157700645489,0.6191924826578212,7.929974230851148,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 08:00:00,-0.03963298,182.4867,9.1796667,215.62074,275.87839,88.33,417.50856,296.42816,-5.1151333,1118.7442126639455,695.2046680204988,760.9216369526632,864.9953701311564,0.6214152083657108,9.23968051529352,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 09:00:00,-0.03963298,179.88311000000004,9.7443333,248.32962,283.66153,89.283333,425.79593,361.20235,-4.1432,1254.8238363425796,781.3884296836337,844.725142737232,973.8590690740637,0.622707671828372,19.426448206502567,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 10:00:00,-0.03963298,190.98681,10.138333,259.92684,291.4669600000001,91.973333,549.66195,451.80425,-3.3515,1338.5704977233152,834.4279818914329,895.4738623664402,1040.856398178652,0.6233724583880008,13.678744725487261,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 11:00:00,-0.03736098,190.07293,9.65,269.0172,299.97421,89.186667,719.6399299999998,579.75491,-1.9898667,1362.252518204916,849.4265948631135,909.7195115853746,1059.802014563933,0.6235456227913091,9.738373116756302,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-05-08 12:00:00,-0.03641978,190.64351,10.416333,254.16414,304.14428,88.386667,853.0749800000001,685.92081,-1.2181667,1323.705505833605,825.0134870279499,886.5088314406134,1028.964404666884,0.6232605994249428,7.919069598045947,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-05-08 13:00:00,-0.03612572,191.54671,11.165,231.88626,303.9549,90.123333,773.62248,634.82808,-0.95356667,1226.5376873798684,763.4738686739166,827.4474255704541,951.2301499038947,0.6224626251027399,8.837083393709461,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 14:00:00,-0.03163062,190.71,11.896667,244.5984,305.37711,89.886667,724.02675,608.07299,-0.49656667,1079.7813866172633,670.5282115242668,736.5913682661952,833.8251092938107,0.6209851548051741,9.312172253985239,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 15:00:00,-0.02773956,185.65008,11.849667,232.44714,301.96827,88.75666700000002,614.79737,518.65203,-0.36653333,897.0296456733379,554.7854422597807,620.1751601920696,687.6237165386704,0.6184694618909075,9.329933678255625,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 16:00:00,-0.02668961,167.56266000000005,9.858333300000002,257.26266,306.05665,89.443333,706.40653,598.55953,-0.23233333,695.161050237601,426.9353318171473,486.19936718929955,526.1288401900808,0.614153125626391,6.445807952354735,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 17:00:00,-0.02710571,170.72307,11.331,261.47952000000004,302.98943,91.316667,515.75179,437.92481,-0.13783333,492.8369162019538,298.79671359457075,343.9240521004294,364.2695329615631,0.6062790829413647,6.332468717171776,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 18:00:00,-0.02989468,164.99673,10.927,265.8195,300.17844,92.623333,255.93951,224.91917,-0.41023333,309.14565125071834,182.4589124587883,203.38847359108763,217.31652100057468,0.5902037169878006,9.96590144565528,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 19:00:00,-0.03385329,161.49656000000004,10.992,271.68138,299.80339,93.81,172.71497,152.69815,-0.3037,163.79624925178868,90.40429119279949,75.61621355729257,101.03699940143093,0.5519313879637708,8.182930617939748,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 20:00:00,-0.035628,156.71003000000005,10.647667,264.64644,297.53083,94.673333,94.545523,83.428425,-0.3995,100.0,50.0,0.0,50.0,0.5,8.995153231535784,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 21:00:00,-0.03593631,158.05029,10.592,292.74858,300.59805,94.95,32.381539000000004,29.352445,-0.0604,100.0,50.0,0.0,50.0,0.5,33.01317159520301,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 22:00:00,-0.03634259,166.70552,10.540999999999999,295.79238,301.6712,95.766667,3.4479085,3.4930271,0.2535,100.0,50.0,0.0,50.0,0.5,-2216.3808274192957,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-08 23:00:00,-0.03581853,167.25665,11.119667,297.6870600000001,302.19107,96.266667,0.2751922,0.42996393,0.31026667,100.0,50.0,0.0,50.0,0.5,-646.1128269355133,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 00:00:00,-0.03580455,160.39715,10.583333,299.10978,302.20963,96.086667,0.292281,0.2854038,0.34443333,100.0,50.0,0.0,50.0,0.5,14540.801488978013,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 01:00:00,-0.03580455,163.32088000000005,11.949000000000002,303.0462,302.71465,95.913333,0.36456107,0.2613336,0.36126667,100.0,50.0,0.0,50.0,0.5,968.7343882398746,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 02:00:00,-0.03580455,155.22347,11.059000000000001,303.28902,302.46214,96.856667,0.27852659999999996,0.2854038,0.18483333,100.0,50.0,0.0,50.0,0.5,-14540.801488978013,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 03:00:00,-0.03634329,166.7135,12.859333,307.92996,304.0403100000001,96.04,0.24417533,0.26480693,0.74526667,197.5905361465283,111.80733955946792,107.75176695538703,128.07242891722265,0.5658537181991061,-9577.082540691381,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 04:00:00,-0.03691652,171.36715,12.246333,310.01958,304.2334,95.463333,2.8937382,3.0314559,0.9898,355.50067423441453,211.81709368179588,240.2949752262628,254.40053938753164,0.5958275441754163,-2581.3724324063965,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 05:00:00,-0.03705202,176.42658,11.135667,310.95666,304.24825,92.526667,19.646215,18.458683,1.0226333,546.3955583842792,332.7171869767102,382.5467657928777,407.1164467074234,0.6089309875808154,460.1101767230515,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 06:00:00,-0.03663444,172.83678,11.377667,310.92588,304.24083,95.053333,60.19321400000001,55.906773,0.69286667,751.0432268705346,462.3273770180052,523.9133941256586,570.8345814964276,0.615580249547609,175.21370919850122,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 07:00:00,-0.03705202,171.27028,11.196333,311.63382,305.48479,94.88,120.53161,111.40369,0.77756667,950.3941866090263,588.5829848523833,654.5380267479031,730.315349287221,0.619304066823501,104.119469343402,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 08:00:00,-0.03578897,172.59403,10.834667,313.4772,306.70648,95.793333,188.56727,173.42353,0.83126667,1126.116645805931,699.8738756770896,765.4472340049251,870.8933166447448,0.621493233657166,74.36185815432188,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 09:00:00,-0.03527919,182.53983,10.556,316.6749,308.05813,96.73,265.94619,242.99787,1.1589667,1262.0502788630074,785.965176613238,849.0607142672245,979.6402230904059,0.622768513883077,54.995323355391925,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 10:00:00,-0.0326533,191.29349,10.128667,319.0518,309.0718700000001,96.5,318.71307,288.41865,1.5123333,1345.672086872933,838.9256550195242,899.6793616829312,1046.5376694983465,0.6234250254599663,44.41980030886655,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 11:00:00,-0.02850873,182.34074,8.9847,320.03676,309.69943,95.556667,328.0841200000001,297.48753,1.7176667,1369.276147810103,853.8748936130653,913.8636709711985,1065.4209182480827,0.6235958283350483,44.752573662950624,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 12:00:00,-0.02585114,154.99742,5.1311333,319.80078,310.50893,93.533333,378.66627,338.39992,2.0525667000000003,1330.7087223742224,829.4488575036742,890.6643021708063,1034.566977899378,0.6233136099264376,33.04766194040987,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-05-09 13:00:00,-0.01956097,179.03333999999995,7.84,314.29116,309.0236,93.213333,394.50467,346.62477,2.3012,1233.5729953810865,767.9295637413547,831.6856792517543,956.8583963048692,0.6225246228773994,25.76390083064266,Good,Good,Good,Good,Good,Good,Good,Good,Good
