time,HS,HS_QCfin,d,d_QCfin,f,f_QCfin,lw_in,lw_in_QCfin,lw_out,lw_out_QCfin,rh,rh_QCfin,sw_in,sw_in_QCfin,sw_out,sw_out_QCfin,t,t_QCfin
1996-06-08 19:00:00,-0.16895134,110.0,271.16459,111.0,1.4725333,111.0,295.17336,111.0,309.0681600000001,111.0,96.74,111.0,337.76083,111.0,279.74921,111.0,0.23873333,111.0
1996-06-08 20:00:00,-0.1680391,110.0,251.6183,111.0,1.7353667000000002,111.0,290.98728,111.0,302.64038,111.0,99.13,111.0,207.6185,111.0,169.90851999999995,111.0,-0.2457,111.0
1996-06-08 21:00:00,-0.16711789,110.0,218.73923,111.0,2.6572332999999997,111.0,300.76506,111.0,302.75178,111.0,100.0,111.0,86.665571,111.0,71.603809,111.0,-0.62966667,111.0
1996-06-08 22:00:00,-0.16618734,110.0,207.96362,111.0,2.5111,111.0,277.21494,111.0,301.49667,111.0,100.0,111.0,26.485903000000004,111.0,23.496405,111.0,-0.60433333,111.0
1996-06-08 23:00:00,-0.16524707,110.0,209.65919,111.0,1.9443667000000002,111.0,290.03652,111.0,302.32846,111.0,99.843333,111.0,7.7067015,111.0,7.507262700000001,111.0,-0.46096667,111.0
1996-06-09 00:00:00,-0.16429672,110.0,209.69222,111.0,2.2964667000000003,111.0,303.49764,111.0,303.33849,111.0,97.85,111.0,2.3157755,111.0,2.3708626,111.0,-0.069733333,111.0
1996-06-09 01:00:00,-0.16333592,110.0,208.29467,111.0,3.1912667000000003,111.0,301.6987200000001,111.0,302.3396,111.0,96.15,111.0,1.4142719,111.0,1.2492538,111.0,-0.2126,111.0
1996-06-09 02:00:00,-0.16236428,110.0,211.07216,111.0,2.9176333,111.0,298.01196,111.0,300.86169,111.0,95.366667,111.0,2.2434607000000004,111.0,2.0921971,111.0,-0.56853333,111.0
1996-06-09 03:00:00,-0.16138145,110.0,162.12328,111.0,1.6933667000000001,111.0,241.8282,111.0,291.9014200000001,111.0,95.10333299999999,111.0,6.7793909,111.0,7.6939543000000015,111.0,-1.3159333,111.0
1996-06-09 04:00:00,-0.16038705,110.0,164.1376,111.0,2.2430667,111.0,213.30882000000003,111.0,282.6218,111.0,94.51333299999999,111.0,63.06982900000001,111.0,33.886534999999995,111.0,-2.8821,111.0
1996-06-09 05:00:00,-0.1593807,110.0,188.55645,111.0,2.5291,111.0,224.15022000000002,111.0,284.72355,111.0,95.57,111.0,128.40149,221.0,76.12122600000002,111.0,-2.9250667,111.0
1996-06-09 06:00:00,-0.15836204,110.0,173.21636999999996,111.0,2.9979,111.0,220.39847999999998,111.0,288.28835,111.0,93.70666700000001,111.0,292.18722,221.0,170.14471,111.0,-1.8699,111.0
1996-06-09 07:00:00,-0.15733069,110.0,213.1327,111.0,3.0877667,111.0,282.15684,111.0,302.15022,111.0,93.496667,111.0,309.14751,221.0,227.03791,111.0,-0.71623333,111.0
1996-06-09 08:00:00,-0.15628629,110.0,190.08442,111.0,2.2555667,111.0,298.76436,111.0,307.70537,111.0,90.893333,111.0,391.91008999999997,111.0,311.91228,111.0,-0.17076667,111.0
1996-06-09 09:00:00,-0.15522845,110.0,138.03796,111.0,1.9506332999999998,111.0,303.96618,111.0,309.5026200000001,111.0,86.303333,111.0,458.29590999999994,111.0,372.01484,111.0,0.6103,111.0
1996-06-09 10:00:00,-0.15415681,110.0,135.48831,111.0,1.5652667,111.0,274.17798,111.0,312.40272999999996,111.0,80.856667,111.0,696.96601,221.0,519.23902,111.0,1.6438,111.0
1996-06-09 11:00:00,-0.15307099,110.0,97.466301,111.0,0.8447,111.0,260.16282,111.0,316.17548,111.0,82.973333,111.0,740.46257,111.0,543.87885,111.0,1.7092667000000001,111.0
1996-06-09 12:00:00,-0.15197063,110.0,87.676524,111.0,1.0662667,111.0,286.14456,111.0,314.77555,111.0,85.15333299999998,111.0,699.68563,111.0,530.05151,111.0,1.7273667000000001,111.0
1996-06-09 13:00:00,-0.15085575,110.0,73.22365699999997,111.0,1.0965333000000002,111.0,302.35877999999997,111.0,311.29987,111.0,87.05,111.0,718.65351,111.0,557.71661,111.0,1.5477,111.0
1996-06-09 14:00:00,-0.14972794,110.0,101.79814,111.0,1.2496667,111.0,271.83186,111.0,313.50187999999997,111.0,90.203333,111.0,776.29,111.0,584.99617,111.0,1.2595667,111.0
1996-06-09 15:00:00,-0.14858922,110.0,95.63870899999999,111.0,0.7552,111.0,252.62172,111.0,317.30433,111.0,83.387333,111.0,788.25216,111.0,591.98451,111.0,2.4742667000000003,111.0
1996-06-09 16:00:00,-0.14744158,110.0,125.03922,111.0,0.52433333,111.0,238.4766,111.0,315.23601,111.0,76.510667,111.0,697.10495,111.0,529.86047,111.0,3.9177,111.0
1996-06-09 17:00:00,-0.14628701,110.0,136.32263,111.0,0.57636667,111.0,240.63804,111.0,309.84796,111.0,78.05533299999998,111.0,601.5466,111.0,465.35373,111.0,3.3387,111.0
1996-06-09 18:00:00,-0.14512752,110.0,119.55266999999999,111.0,2.1419667000000002,111.0,250.41924,111.0,299.3800700000001,111.0,93.10333299999999,111.0,426.82404,111.0,341.38698999999997,111.0,0.87926667,111.0
1996-06-09 19:00:00,-0.14396511,110.0,104.67354,111.0,3.1671667,111.0,228.07296000000002,111.0,302.3396,111.0,90.40333299999999,111.0,386.51601,111.0,318.52203,111.0,0.88936667,111.0
1996-06-09 20:00:00,-0.14280178,110.0,89.959366,111.0,3.0687,111.0,256.76333999999997,111.0,303.73581,111.0,91.6,111.0,286.50485,111.0,234.32496,111.0,0.72456667,111.0
1996-06-09 21:00:00,-0.14163953,110.0,77.887514,111.0,2.1906,111.0,234.72144,111.0,297.07038,111.0,94.516667,111.0,108.75493,111.0,89.929115,111.0,0.043766667,111.0
1996-06-09 22:00:00,-0.14048034,110.0,66.95281899999999,111.0,3.4044333,111.0,281.76696,111.0,301.68605,111.0,98.31,111.0,40.824171,111.0,32.794866,111.0,-0.27746667,111.0
1996-06-09 23:00:00,-0.13932624,110.0,57.110718999999996,111.0,3.6030667000000003,111.0,299.02086,111.0,302.64038,111.0,99.863333,111.0,13.107144,111.0,10.430524,111.0,-0.3964,111.0
1996-06-10 00:00:00,-0.1381792,110.0,54.303957,111.0,4.6823333,111.0,300.95316,111.0,302.71465,111.0,100.0,111.0,4.3599017,111.0,3.3862221,111.0,-0.51066667,111.0
1996-06-10 01:00:00,-0.13704124,110.0,45.433318,111.0,4.4971667,111.0,306.90396,111.0,302.82232999999997,111.0,100.0,111.0,1.9200933999999998,111.0,1.3799901,111.0,-0.63066667,111.0
1996-06-10 02:00:00,-0.13591436,110.0,40.551522999999996,111.0,4.2666,111.0,305.1631799999999,111.0,301.54123,111.0,100.0,111.0,3.9399757000000006,111.0,2.8457715,111.0,-0.92823333,111.0
1996-06-10 03:00:00,-0.13480054,110.0,35.295332,111.0,4.3837,111.0,305.4949200000001,111.0,301.54123,111.0,100.0,221.0,7.2472837,111.0,6.2218862,111.0,-0.9733,111.0
1996-06-10 04:00:00,-0.13370179,110.0,37.432333,111.0,4.3694333,111.0,305.77878,111.0,301.39641,111.0,100.0,221.0,24.918735,111.0,21.80385,111.0,-1.1137667,111.0
1996-06-10 05:00:00,-0.13262012,110.0,36.388333,111.0,4.5217667,111.0,305.96004,111.0,301.74175,111.0,100.0,221.0,70.836202,111.0,61.36650600000001,111.0,-1.0992333,111.0
1996-06-10 06:00:00,-0.13155751,110.0,37.448017,111.0,5.1844333,111.0,305.5633200000001,111.0,302.42872,111.0,100.0,221.0,144.17459,111.0,123.89033,111.0,-1.1324667,111.0
1996-06-10 07:00:00,-0.13051598,110.0,39.242952,111.0,4.5801333,111.0,305.07768,111.0,303.01171,111.0,100.0,221.0,177.06011,111.0,156.77931999999996,111.0,-1.2172333,111.0
1996-06-10 08:00:00,-0.12949751,110.0,45.378407,111.0,5.1988667,111.0,305.48466,111.0,303.46474,111.0,100.0,221.0,242.09481,111.0,216.65611,111.0,-1.1279667,111.0
1996-06-10 09:00:00,-0.1285041,110.0,40.868309,111.0,4.7572667,111.0,306.03528,111.0,305.85983999999996,111.0,100.0,221.0,337.00364,111.0,303.81941,111.0,-0.75913333,111.0
1996-06-10 10:00:00,-0.12753777,110.0,42.133517,111.0,5.1099667,111.0,309.9375,111.0,306.84016,111.0,100.0,221.0,385.2274,111.0,351.24082999999996,111.0,-0.7358,111.0
1996-06-10 11:00:00,-0.1266005,110.0,43.075328000000006,111.0,5.3114333,111.0,311.82876,111.0,310.33812,111.0,100.0,221.0,487.60042999999996,111.0,442.67285999999996,111.0,-0.10603333,111.0
1996-06-10 12:00:00,-0.12569429,110.0,48.478756,111.0,4.8002667,111.0,316.20977999999997,111.0,315.80786,111.0,99.61,111.0,609.54569,111.0,555.10466,111.0,0.6941,111.0
1996-06-10 13:00:00,-0.12482115,110.0,45.538175,111.0,3.8020332999999997,111.0,315.0675,111.0,312.89288999999997,111.0,98.363333,111.0,566.71601,111.0,518.29427,111.0,1.1208,111.0
1996-06-10 14:00:00,-0.12398307,110.0,47.08488,111.0,4.7026667,111.0,314.29458,111.0,312.62925,111.0,97.41,111.0,562.8571400000002,111.0,514.82441,111.0,1.0966666999999999,111.0
1996-06-10 15:00:00,-0.12318206,110.0,45.989925,111.0,4.5957,111.0,311.93136,111.0,310.66489,111.0,97.18333299999999,111.0,460.05342,111.0,424.13915,111.0,1.0593,111.0
1996-06-10 16:00:00,-0.12242011,110.0,45.740118,111.0,3.8913,111.0,307.0476,111.0,311.34443,111.0,97.673333,111.0,382.03541,111.0,358.14582,111.0,0.68953333,111.0
1996-06-10 17:00:00,-0.12169921,110.0,47.448394,111.0,3.1295,111.0,306.2781,111.0,309.692,111.0,97.336667,111.0,356.89889,111.0,337.7156700000001,111.0,-0.0706,111.0
1996-06-10 18:00:00,-0.12102138,110.0,6.0566984,111.0,3.4329332999999997,111.0,304.59546,111.0,305.92668,111.0,99.943333,111.0,285.53926,111.0,268.52687000000003,111.0,-1.2766667,111.0
1996-06-10 19:00:00,-0.12038861,110.0,346.78988,111.0,3.4353333,111.0,304.54758,111.0,300.38267,111.0,99.99333299999999,111.0,220.1225,111.0,206.57303000000002,111.0,-1.7466,111.0
1996-06-10 20:00:00,-0.1198029,110.0,334.10794,111.0,3.5683667000000003,111.0,299.5030799999999,111.0,296.33885,111.0,100.0,111.0,118.97556000000002,111.0,110.14287,111.0,-2.0975333,111.0
1996-06-10 21:00:00,-0.11926625,110.0,331.57999,111.0,2.9343,111.0,297.08172,111.0,295.02432999999996,111.0,100.0,111.0,72.828159,111.0,67.119388,111.0,-2.3324,111.0
1996-06-10 22:00:00,-0.11878065,110.0,326.83526,111.0,0.0,111.0,298.1829600000001,111.0,295.01319,111.0,100.0,111.0,28.659863,111.0,26.368505,111.0,-2.4513333,111.0
1996-06-10 23:00:00,-0.11834811,110.0,324.05332999999996,111.0,0.0,111.0,297.7623,111.0,294.5416,111.0,100.0,221.0,7.928300099999999,111.0,7.302752799999999,111.0,-2.4201,111.0
1996-06-11 00:00:00,-0.11797063,110.0,324.1366700000001,111.0,0.0,111.0,297.87174,111.0,294.59359,111.0,100.0,221.0,2.7323324,111.0,2.4397735000000003,111.0,-2.4085,111.0
1996-06-11 01:00:00,-0.11764893,110.0,324.11332999999996,111.0,0.0,221.0,296.68158,111.0,293.3162,111.0,100.0,221.0,1.5243418,111.0,1.3661662,111.0,-2.5713667,111.0
1996-06-11 02:00:00,-0.11737861,110.0,324.1,111.0,0.0,221.0,295.79922,111.0,292.32103,111.0,100.0,221.0,2.1748277000000003,111.0,2.1748277000000003,111.0,-2.7155667,111.0
1996-06-11 03:00:00,-0.11715403,110.0,324.07,111.0,0.0,221.0,297.32454,111.0,293.65783,111.0,100.0,221.0,6.840660499999999,111.0,6.6209722000000015,111.0,-2.6654332999999997,111.0
1996-06-11 04:00:00,-0.11696951,110.0,324.1,111.0,0.0,221.0,298.3197600000001,111.0,295.4216600000001,111.0,100.0,221.0,21.466242,111.0,20.290519,111.0,-2.4562333,111.0
1996-06-11 05:00:00,-0.11681939,110.0,324.07333,111.0,0.0,221.0,299.1132,111.0,295.94524,111.0,100.0,221.0,37.841272,111.0,36.114331,111.0,-2.4148332999999997,111.0
1996-06-11 06:00:00,-0.11669801,110.0,324.05332999999996,111.0,0.0,221.0,302.05098,111.0,299.62144,111.0,100.0,221.0,111.33318,111.0,104.01035999999999,111.0,-2.1983667000000002,111.0
1996-06-11 07:00:00,-0.1165997,110.0,324.1,111.0,0.0,221.0,302.5024200000001,111.0,300.76515,111.0,100.0,221.0,179.92213999999996,111.0,168.30037,111.0,-2.2419667000000003,111.0
1996-06-11 08:00:00,-0.1165188,110.0,324.11,111.0,0.0,221.0,305.89164,111.0,306.31658,111.0,99.92666700000001,111.0,286.35897,111.0,265.73084,111.0,-2.1337333,111.0
1996-06-11 09:00:00,-0.11644965,110.0,318.8382299999999,111.0,0.1333,111.0,314.65368,111.0,316.42056,111.0,99.623333,111.0,429.6166,111.0,390.41656,111.0,-1.0789,111.0
1996-06-11 10:00:00,-0.11638658,110.0,307.47652999999997,111.0,1.0593667,111.0,314.44164,111.0,316.26831,111.0,99.49333299999999,111.0,572.64152,111.0,488.80915,111.0,-0.65,111.0
1996-06-11 11:00:00,-0.11632393,110.0,276.24542,111.0,1.6413,111.0,308.46348,111.0,315.02806,111.0,99.033333,111.0,618.78823,111.0,498.41290999999995,111.0,-0.8239,111.0
1996-06-11 12:00:00,-0.11625603,110.0,334.57274,111.0,1.8207667,111.0,312.70428,111.0,315.10975,111.0,99.06666700000001,111.0,710.04311,111.0,564.22563,111.0,-0.10326667,111.0
1996-06-11 13:00:00,-0.11617723,110.0,324.73679,111.0,1.7815667000000002,111.0,311.6988,111.0,316.97013,111.0,98.56666700000001,111.0,750.9485599999997,111.0,590.92862,111.0,-0.022366667000000003,111.0
1996-06-11 14:00:00,-0.11608185,110.0,306.5373600000001,111.0,1.1009666999999999,111.0,313.70634,111.0,318.82309,111.0,97.253333,111.0,743.41143,111.0,587.42403,111.0,0.4666,111.0
1996-06-11 15:00:00,-0.11596424,110.0,311.5343200000001,111.0,2.9072,111.0,304.34238,111.0,310.0299100000001,111.0,98.50666700000001,111.0,591.86295,111.0,492.84862999999996,111.0,-0.10706667,111.0
1996-06-11 16:00:00,-0.11581873,110.0,310.70335,111.0,3.4287667,111.0,308.0394,111.0,312.50299,111.0,99.033333,111.0,554.24327,111.0,454.71837999999997,111.0,-0.3222,111.0
1996-06-11 17:00:00,-0.11563966,110.0,312.5128200000001,111.0,3.6155333,111.0,305.40258,111.0,308.88992,111.0,99.51,111.0,403.16022000000004,111.0,337.9310200000001,111.0,-0.46726667,111.0
1996-06-11 18:00:00,-0.11542136,110.0,312.61926,111.0,4.0645333,111.0,304.23978,111.0,307.17807,111.0,99.96,111.0,292.26711,111.0,249.79519,111.0,-0.66196667,111.0
1996-06-11 19:00:00,-0.11515817,110.0,323.8181600000001,111.0,4.5071667,111.0,304.67412,111.0,304.2371100000001,111.0,100.0,111.0,179.82488999999995,111.0,154.91414,111.0,-0.9153,111.0
1996-06-11 20:00:00,-0.11484442,110.0,343.00382,111.0,3.4093,111.0,301.5585,111.0,300.72059,111.0,100.0,111.0,74.45367900000002,111.0,65.56785,111.0,-1.4690667,111.0
1996-06-11 21:00:00,-0.11447446,110.0,340.06687,111.0,4.0652,111.0,299.42784,111.0,298.6671100000001,111.0,100.0,111.0,59.567319,111.0,52.764449,111.0,-1.8329332999999999,111.0
1996-06-11 22:00:00,-0.11404262,110.0,344.25701000000015,111.0,3.7231667,111.0,298.68228,111.0,297.55683,111.0,100.0,221.0,30.211747999999996,111.0,26.714449,111.0,-2.1674667000000003,111.0
1996-06-11 23:00:00,-0.11354323,110.0,342.07943,111.0,3.2262667,111.0,296.3532600000001,111.0,295.84497999999996,111.0,100.0,221.0,11.607151,111.0,10.110665,111.0,-2.4682333,111.0
1996-06-12 00:00:00,-0.11297063,110.0,334.24681,111.0,1.6826332999999998,111.0,296.69867999999997,111.0,296.09377,111.0,100.0,221.0,2.8598385,111.0,2.6637341,111.0,-2.5472333,111.0
1996-06-12 01:00:00,-0.112321,110.0,322.93419,111.0,2.1176333,111.0,296.51058,111.0,295.73729,111.0,100.0,221.0,1.5415695,111.0,1.5518853000000001,111.0,-2.5093332999999998,111.0
1996-06-12 02:00:00,-0.11159787,110.0,328.73668,111.0,2.9634,111.0,296.685,111.0,294.81639,111.0,100.0,221.0,2.5088234000000003,111.0,2.2474551,111.0,-2.5623332999999997,111.0
1996-06-12 03:00:00,-0.11080662,110.0,335.09295,111.0,2.1062,111.0,297.3724200000001,111.0,295.0614700000001,111.0,100.0,221.0,6.7664354000000015,111.0,6.2088612,111.0,-2.5767,111.0
1996-06-12 04:00:00,-0.10995262,110.0,321.04857999999996,111.0,1.8498332999999998,111.0,298.10087999999996,111.0,296.06777999999997,111.0,100.0,221.0,27.965196000000002,111.0,24.571749,111.0,-2.491,111.0
1996-06-12 05:00:00,-0.10904124,110.0,323.6015700000001,111.0,2.3762333,111.0,299.08926,111.0,297.20035,111.0,100.0,221.0,77.831843,111.0,68.021413,111.0,-2.2938,111.0
1996-06-12 06:00:00,-0.10807785,110.0,339.24214,111.0,2.8784667,111.0,298.85328,111.0,297.55311,111.0,100.0,221.0,142.20521000000005,111.0,121.46941000000001,111.0,-2.3341667,111.0
1996-06-12 07:00:00,-0.10706784,110.0,333.62734,111.0,2.1656667,111.0,299.63304,111.0,298.70796,111.0,99.99,111.0,197.57709,111.0,169.88768000000005,111.0,-2.251,111.0
1996-06-12 08:00:00,-0.10601657,110.0,328.88,111.0,1.8958332999999998,111.0,301.0797,111.0,302.4324299999999,111.0,99.546667,111.0,294.80264,111.0,251.06642999999997,111.0,-1.6614667,111.0
1996-06-12 09:00:00,-0.10492943,110.0,328.30381,111.0,2.2888333,111.0,302.6460600000001,111.0,308.14354,111.0,98.36,111.0,453.67638,111.0,372.32397000000003,111.0,-1.2951,111.0
1996-06-12 10:00:00,-0.10381177,110.0,318.2238200000001,111.0,2.2333,111.0,301.37382,111.0,310.32698,111.0,96.81666700000001,111.0,542.87853,111.0,438.78967,111.0,-0.6795,111.0
1996-06-12 11:00:00,-0.10266898,110.0,329.24757999999997,111.0,2.1162332999999998,111.0,307.1844,111.0,313.39419,111.0,95.106667,111.0,640.67023,111.0,516.97093,111.0,-0.19363333,111.0
1996-06-12 12:00:00,-0.10150643,110.0,319.63476,111.0,1.3468666999999999,111.0,299.37654,111.0,313.46475,111.0,93.466667,111.0,657.3457,111.0,498.9096,111.0,-0.57366667,111.0
1996-06-12 13:00:00,-0.10032949,110.0,311.89234,111.0,0.86453333,111.0,292.34844,111.0,318.33293,111.0,91.636667,111.0,766.10271,111.0,588.3340400000002,111.0,-0.62836667,111.0
1996-06-12 14:00:00,-0.09914354,110.0,312.89578,111.0,0.36803333,111.0,259.60536,111.0,318.64113,111.0,86.56666700000002,111.0,840.9982,111.0,652.16349,111.0,0.8612,111.0
1996-06-12 15:00:00,-0.09795396,110.0,228.26657999999998,111.0,1.4777,111.0,220.68576000000002,111.0,302.66266,111.0,90.726667,111.0,796.5048,111.0,625.2312599999998,111.0,-0.454,111.0
1996-06-12 16:00:00,-0.09676611,110.0,208.24386,111.0,1.4356,111.0,231.4998,111.0,304.92037,111.0,89.616667,111.0,646.0747299999998,111.0,519.3849,111.0,-0.29446667,111.0
1996-06-12 17:00:00,-0.09558536,110.0,203.36668999999998,111.0,1.9999,111.0,222.7959,111.0,300.3344,111.0,90.85333299999999,111.0,569.4391099999998,111.0,465.46835,111.0,-0.6688,111.0
1996-06-12 18:00:00,-0.0944171,110.0,172.40025,111.0,2.0138,111.0,290.48796,111.0,303.55015,111.0,90.68,111.0,341.5155,111.0,282.51051,111.0,-0.21123333,111.0
1996-06-12 19:00:00,-0.0932667,110.0,143.76611,111.0,2.6009667000000003,111.0,300.51198,111.0,302.49185,111.0,92.36,111.0,209.25444,111.0,179.59912,111.0,-0.15773333,111.0
1996-06-12 20:00:00,-0.09213953,110.0,156.82726,111.0,2.5614667,111.0,283.5009,111.0,301.50039,111.0,91.193333,111.0,153.43103,111.0,129.49629,111.0,-0.025066667,111.0
1996-06-12 21:00:00,-0.09104096,110.0,175.74865,111.0,4.1253333,111.0,296.856,111.0,303.03399,111.0,94.22,111.0,77.210463,111.0,65.28998299999999,111.0,0.194,111.0
1996-06-12 22:00:00,-0.08997638,110.0,181.33323000000001,111.0,5.3902333,111.0,244.38294,111.0,298.03213,111.0,96.626667,111.0,42.529925,111.0,39.235815,111.0,-0.1485,111.0
1996-06-12 23:00:00,-0.08895114,110.0,177.91752,111.0,6.6101667,111.0,224.85816,111.0,296.75846,111.0,98.8,111.0,13.452046,111.0,13.764125,111.0,-0.4613,111.0
1996-06-13 00:00:00,-0.08797063,110.0,174.99344,111.0,6.3885,111.0,262.25244,111.0,299.68457,111.0,98.443333,111.0,2.5188612999999997,111.0,3.3312739999999996,111.0,-0.28453333,111.0
1996-06-13 01:00:00,-0.08703849,110.0,183.75062,111.0,7.3963333,111.0,238.6476,111.0,297.54197,111.0,99.226667,111.0,1.1182743999999998,111.0,1.9856005,111.0,-0.43863333,111.0
1996-06-13 02:00:00,-0.08615148,110.0,189.9362,111.0,7.5143333,111.0,249.46506000000002,111.0,298.1361100000001,111.0,98.84666700000001,111.0,3.114538,111.0,3.5135544999999997,111.0,-0.41726667,111.0
1996-06-13 03:00:00,-0.08530460000000001,110.0,187.13369,111.0,6.0107333,111.0,277.12602000000004,111.0,301.42612,111.0,98.94,111.0,8.000858099999999,111.0,7.7424073,111.0,0.15493333,111.0
1996-06-13 04:00:00,-0.08449288,110.0,191.32686999999999,111.0,6.3684667,111.0,289.4619600000001,111.0,303.47959,111.0,97.95666700000001,111.0,36.395671,111.0,31.212763,111.0,0.34153333,111.0
1996-06-13 05:00:00,-0.08371133,110.0,206.89953,111.0,5.2595,111.0,299.5749,111.0,305.2248600000001,111.0,97.26333299999999,111.0,73.623899,111.0,64.639775,111.0,0.54186667,111.0
1996-06-13 06:00:00,-0.08295498,110.0,196.79603,111.0,4.4232333,111.0,301.95522,111.0,307.62739,111.0,93.973333,111.0,179.37683,111.0,150.39186,111.0,1.2966,111.0
1996-06-13 07:00:00,-0.08221884,110.0,216.69079,111.0,7.4735667,111.0,271.55826,111.0,306.37228,111.0,93.496667,111.0,223.60972999999998,111.0,183.05161,111.0,1.2744666999999998,111.0
1996-06-13 08:00:00,-0.08149794,110.0,214.35502999999997,111.0,7.3791,111.0,281.40102,111.0,308.31064,111.0,87.78,111.0,342.94999,111.0,281.42683,111.0,1.6320333,111.0
1996-06-13 09:00:00,-0.08078729,110.0,215.28703,111.0,7.7348,111.0,273.6342,111.0,308.68568999999997,111.0,85.246667,111.0,472.30039000000005,111.0,369.00346,111.0,1.8463,111.0
1996-06-13 10:00:00,-0.0800819,110.0,214.11072000000001,111.0,6.4618,111.0,306.62694,111.0,310.6871700000001,111.0,87.41,111.0,487.47539000000006,111.0,409.74219,111.0,2.1292,111.0
1996-06-13 11:00:00,-0.07937681,110.0,197.66124,111.0,4.4063,111.0,314.76653999999996,111.0,308.99388999999996,111.0,86.746667,111.0,358.29517000000016,111.0,322.48857999999996,111.0,2.7773333,111.0
1996-06-13 12:00:00,-0.07866703,110.0,195.5085,111.0,3.4794,111.0,313.5114,111.0,309.64744,111.0,88.79333299999998,111.0,349.71257,111.0,316.09765,111.0,2.5172333,111.0
1996-06-13 13:00:00,-0.07794758,110.0,177.06018,111.0,5.4730667,111.0,310.97718,111.0,308.9679,111.0,91.2,111.0,460.22014,111.0,403.70552999999995,111.0,2.1995332999999997,111.0
1996-06-13 14:00:00,-0.07721347,110.0,195.68589,111.0,5.8280667,111.0,308.44638,111.0,310.35297,111.0,93.03,111.0,475.90570999999994,111.0,413.29888,111.0,2.1227,111.0
1996-06-13 15:00:00,-0.07645972,110.0,178.30293999999995,111.0,5.1003,111.0,303.31638,111.0,308.32549,111.0,93.876667,111.0,450.00507000000016,111.0,388.08943,111.0,1.9746,111.0
1996-06-13 16:00:00,-0.07568137,110.0,173.77578,111.0,4.8465,111.0,305.4949200000001,111.0,307.64224,111.0,96.033333,111.0,362.36939,111.0,317.52866,111.0,1.6067666999999999,111.0
1996-06-13 17:00:00,-0.07487341,110.0,178.59877,111.0,6.5091333,111.0,308.41218,111.0,306.80303,111.0,93.90333299999999,111.0,290.26993999999996,111.0,255.54008,111.0,1.9114,111.0
1996-06-13 18:00:00,-0.07403088,110.0,179.86782,111.0,6.7983,111.0,311.32944,111.0,307.30433,111.0,94.703333,111.0,231.92836,111.0,203.95066,111.0,1.7319667,111.0
1996-06-13 19:00:00,-0.07314879,110.0,155.40728000000001,111.0,4.1761333,111.0,309.88277999999997,111.0,306.23117,111.0,97.246667,111.0,182.54798,111.0,154.93151,111.0,1.3587666999999999,111.0
1996-06-13 20:00:00,-0.07222216,110.0,136.51689,111.0,4.8503333,111.0,309.49974,111.0,305.33255,111.0,99.716667,111.0,110.23665,111.0,94.2489,111.0,1.0468667,111.0
1996-06-13 21:00:00,-0.07124601,110.0,151.27901,111.0,3.8752332999999997,111.0,311.26446,111.0,305.49965,111.0,99.936667,111.0,62.14001700000001,111.0,53.55810500000001,111.0,1.0746,111.0
1996-06-13 22:00:00,-0.07021536,110.0,149.98293999999999,111.0,5.1839667,111.0,311.09346,111.0,305.57763,111.0,98.24333299999999,111.0,27.804033,111.0,24.341815,111.0,1.1458667,111.0
1996-06-13 23:00:00,-0.06912523,110.0,160.18986999999996,111.0,6.1422333,111.0,310.39236,111.0,305.87098,111.0,97.556667,111.0,7.8987421,111.0,7.7056942,111.0,1.0427667,111.0
1996-06-14 00:00:00,-0.07009924,110.0,164.21736,111.0,6.4076667,111.0,309.1851,111.0,306.08263999999997,111.0,97.93,111.0,1.634377,111.0,2.2774994,111.0,0.73706667,111.0
1996-06-14 01:00:00,-0.06612798,110.0,156.75971,111.0,6.7266667,111.0,309.9546,111.0,306.17547,111.0,98.833333,111.0,0.92922087,111.0,1.3111486,111.0,0.6147,111.0
1996-06-14 02:00:00,-0.06667782,110.0,161.9333,111.0,6.6833333,111.0,309.63653999999997,111.0,306.06036,111.0,99.003333,111.0,1.8168659,111.0,2.2227597,111.0,0.56523333,111.0
1996-06-14 03:00:00,-0.06758374,110.0,158.68691,111.0,5.3992667,111.0,300.06396,111.0,305.7373,111.0,98.413333,111.0,7.7586973,111.0,7.3459958,111.0,0.69013333,111.0
1996-06-14 04:00:00,-0.06812556,110.0,167.81495,111.0,4.4948,111.0,293.0769,111.0,306.13833999999997,111.0,98.03666700000001,111.0,53.238558999999995,111.0,38.184785,111.0,1.0659667,111.0
1996-06-14 05:00:00,-0.06736619999999999,110.0,193.4274,111.0,2.8902333,111.0,277.26966,111.0,305.46623,111.0,99.416667,111.0,64.748491,111.0,49.937503,111.0,1.0250333,111.0
1996-06-14 06:00:00,-0.06812556,110.0,232.75997,111.0,2.8131,111.0,300.42647999999997,111.0,306.29059,111.0,100.0,111.0,147.74171,111.0,111.71628999999999,111.0,0.46063333,111.0
1996-06-14 07:00:00,-0.06823003,110.0,196.50656999999998,111.0,3.0424,111.0,309.10986,111.0,308.33292,111.0,97.813333,111.0,224.50585,111.0,172.46837,111.0,0.84323333,111.0
1996-06-14 08:00:00,-0.06848817,110.0,213.03666,111.0,2.5130333,111.0,298.4634,111.0,311.00652,111.0,94.863333,111.0,401.07968999999997,111.0,291.65927,111.0,1.6728,111.0
1996-06-14 09:00:00,-0.06802373,110.0,203.3757,111.0,2.2736,111.0,247.00607999999997,111.0,311.5858,111.0,92.7,111.0,588.8585099999998,221.0,409.93669,111.0,1.9255667,111.0
