time,f,HS,lw_out,d,sw_in,lw_in,t,sw_out,rh,f_QCfin,HS_QCfin,lw_out_QCfin,d_QCfin,sw_in_QCfin,lw_in_QCfin,t_QCfin,sw_out_QCfin,rh_QCfin
1996-05-27 11:00:00,0.57673333,0.06510083,316.85502,103.51145,766.71749,240.64488,3.4519667000000003,585.11426,67.274333,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-27 12:00:00,1.2912667,0.07044394,308.75624,177.97942,738.88567,232.13592000000003,1.5450667,558.75861,76.25666700000002,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 13:00:00,2.8176667,0.07357093,304.47848,176.4556,781.25687,222.66252000000003,0.96723333,580.61282,80.473333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 14:00:00,4.5298,0.07611507,305.90811,226.70153,821.3044,218.24046,0.0243,604.14813,85.203333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 15:00:00,4.1690333,0.08005338,305.81528,222.58345,764.5779200000003,216.57492,0.020833333,565.285,84.136667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 16:00:00,3.8642333,0.08307003,303.40161,216.5074,681.61388,214.15014,0.029966667,509.04479,84.196667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 17:00:00,5.5839,0.08541103,299.08672,187.50944,576.52123,211.16106,-0.6876,435.11489000000006,89.53666700000002,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 18:00:00,6.9751667,0.08758424,296.14205,196.82172,452.42945,209.33478,-1.1048667,352.54333,90.4,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 19:00:00,5.9614333,0.08825691,291.80487,191.76771,326.80593,207.60768,-1.5591,255.61649,91.52,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 20:00:00,5.4270333,0.08872463,286.58764,177.67023,213.16541,205.95582,-1.8631667,162.36097,91.396667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 21:00:00,5.4419333,0.08892166,282.0536600000001,164.98313000000005,101.2435,205.97976,-2.1045,77.637683,90.43,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 22:00:00,7.0258667,0.08928791,285.1468700000001,163.26985,37.20009500000001,218.56536,-2.3482,29.000249,94.21,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-27 23:00:00,8.63,0.08998312,286.19031,157.92995,9.3146464,217.3239,-2.2736667,8.033299000000001,94.846667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 00:00:00,9.781333300000002,0.09055669,287.35259,156.222,0.48522467,223.9074,-2.2985333,1.4076725,95.54,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 01:00:00,11.320333,0.09204274,292.32474,160.9269,0.21670127,257.8851,-2.0529333,0.843499,97.73,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 02:00:00,12.352333,0.09391494,293.98831,154.59086000000005,1.1666579,263.97612000000004,-1.8215667,1.5833537,98.63,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 03:00:00,12.704333,0.09405483,296.6396299999999,151.92023999999995,4.8152209,289.66032,-1.5166,4.3748023,99.293333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 04:00:00,16.109667,0.09414131,296.45025,153.09972,9.8811123,296.5003200000001,-1.5987667,9.5309309,99.81,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 05:00:00,13.307332999999998,0.09367932,294.82753,140.33778999999998,24.294577,297.9367200000001,-2.1124667,23.107045,99.696667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 06:00:00,11.904333,0.09320903,297.17435,138.47978,99.955587,300.30336,-1.7917,90.747085,99.54,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 07:00:00,12.974667,0.09234073,297.84275,141.84697,178.49806999999996,301.03866,-1.7408667000000002,162.57979,99.23,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 08:00:00,14.052333,0.07799521,298.57799,144.35318,325.94107,295.5427200000001,-1.7828667,292.77421,98.896667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 09:00:00,14.429667000000002,0.0778859,298.24008,144.44791,606.15224,249.58134,-1.9933333,505.56451,97.61,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-28 10:00:00,14.405999999999999,0.07454011,298.15467,152.83647,690.3458400000003,245.5731,-2.1039,570.25534,97.146667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-28 11:00:00,13.287667,0.07787813,302.19478,148.64023,778.4782,236.8179,-1.6885,650.9512900000002,96.866667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-28 12:00:00,13.152333,0.08026822,307.47143,139.37315,835.96187,236.63322,-1.2193333,691.58582,96.67,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 13:00:00,11.114,0.08315511,310.88027,132.24329,861.38667,234.23238,-0.7493,711.7624099999997,96.3,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 14:00:00,8.541666699999999,0.08375634,311.6972,140.83264,842.5264699999999,226.04148,-0.065533333,678.35242,96.793333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 15:00:00,7.0299333,0.08681831,309.78483,141.27549,790.4959299999997,223.07976,0.81226667,614.8147299999998,94.793333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 16:00:00,7.6738,0.08985833,307.33032000000014,175.92521000000005,693.22176,220.59,1.3111667,537.7379900000002,93.32,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 17:00:00,8.0967,0.09151856,303.49073,192.26222,540.01303,218.21652000000003,0.96836667,420.54773,88.943333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 18:00:00,5.9173667000000005,0.09286362,301.67491,160.78991000000005,410.62094,221.69466,1.0259,324.80529,82.053333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 19:00:00,4.6836333,0.09476807,296.00465,156.98017,289.7836700000001,215.5968,0.64766667,231.59839,83.893333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 20:00:00,6.3055,0.09376379,293.1119700000001,171.90419,179.3803,212.84028,0.35086667,145.50384,83.82,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 21:00:00,5.8118,0.09452156,286.59878,190.08863,57.741735,204.88194,-0.7561,49.744385,87.076667,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 22:00:00,7.3695667,0.09376498,282.4547,208.18957,24.692969,199.91952,-1.9832667,22.748944,87.696667,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-28 23:00:00,7.5046333,0.0934625,277.28203,197.49695,3.6688125,196.9065,-3.3629,4.9555783,88.14,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 00:00:00,6.0259667000000015,0.09319767,276.67675,195.53632,0.020631599999999996,212.45724,-3.9045,1.3216381,87.406667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 01:00:00,5.5943333,0.09319522,273.86947000000004,188.50373,0.0,208.42848,-4.1146333,0.89511273,84.3,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 02:00:00,6.2649333,0.09314309,272.83717,168.67688,0.3408382,213.56532,-4.5598,1.229039,92.523333,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 03:00:00,7.6239667,0.09314309,279.55087000000003,157.84852,6.339007,230.10102,-3.9922,5.8046347,96.713333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 04:00:00,6.8158667,0.09336871,281.50409,167.29398,22.072339000000003,230.24466,-2.9556667,16.652549,95.39,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 05:00:00,6.8736667,0.09347763,284.03287,158.80043,57.459701,228.71592,-2.2578667,42.975206,94.576667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 06:00:00,5.4069667,0.09359455,290.63889,167.77081,249.3506,236.46906,-1.5806333,164.72596,92.56,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-29 07:00:00,3.6308333,0.09371341,298.90105,176.30591,364.93271,257.73804,-0.53413333,271.02767,88.23666700000004,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-29 08:00:00,5.933,0.09376860000000001,302.55869,169.70394,504.97057,250.95618,-0.12293333,389.68021,87.863333,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-29 09:00:00,6.9924333,0.09392505,303.34963,168.13235,549.5890099999998,234.1161,-0.036233333,425.26451,88.58,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-29 10:00:00,7.7322667,0.0940804,305.19887,179.94172,694.98274,219.81024,0.050833333,529.05119,85.936667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-29 11:00:00,7.1859333,0.09432988,307.53827,170.28364,797.60585,227.01618,0.18153333,600.4108200000003,86.98666700000004,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-29 12:00:00,8.431833300000001,0.09469416,307.25234,163.12548,827.7300700000003,223.83900000000003,0.18903333,616.9161,87.88,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 13:00:00,8.1309667,0.09514622,307.6088200000001,159.38067,847.3057699999997,238.23036,0.32873333,627.47503,90.176667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 14:00:00,8.1871,0.09527092,306.3537100000001,156.04035,746.63815,247.04712,0.0078,561.87419,91.016667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 15:00:00,7.7589,0.09511139,305.6816,155.43358999999995,632.49053,273.96594,-0.19183333,494.27617,93.35,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 16:00:00,7.2705667,0.09146102,307.43058,162.22626,585.8888099999998,280.74096000000003,-0.49436667,488.89251,94.133333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 17:00:00,7.9793,0.09010096,303.36077,159.70402,549.64458,242.50194,-0.25913333,434.80576,91.83,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 18:00:00,9.0,0.08730963,300.34183,158.33136000000005,436.61884,238.93146,-0.27966667,347.13188,92.973333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 19:00:00,7.7513333,0.08540912,299.16841,167.14126000000005,232.80364,259.47882000000004,-0.62066667,194.61781,94.243333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 20:00:00,7.3418667,0.08730963,294.13313,162.46647,176.02923,235.13868,-0.76733333,148.58121,94.446667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 21:00:00,9.480333300000002,0.08752126,295.08746,160.92318,31.79211500000001,247.77900000000002,-0.94076667,30.13985,96.6,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 22:00:00,7.7340667,0.08438536,294.97606,155.46202,19.841417,252.87138,-0.9579,18.506962,96.973333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-29 23:00:00,8.556333300000002,0.08464138,292.43614,158.5346,3.486011,238.19274,-1.1265,4.587231299999999,96.376667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 00:00:00,10.126333,0.08529253,291.60064,167.37656,0.24771813,228.72618,-1.3944333,1.2767626,96.1,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 01:00:00,10.300333,0.08529253,290.64631,169.64358,0.0,227.2248,-1.5564333,1.0016746,95.813333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 02:00:00,9.372,0.08544661,288.2809200000001,175.89335,0.209963,225.84654,-1.8142,1.2666205,94.796667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 03:00:00,7.9875333,0.08550588,286.51337,182.61334,3.1489935,229.95396,-1.9975,4.3122823,93.376667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 04:00:00,6.9445,0.0856847,282.72206,183.71006,16.538624,208.96884,-2.1321667,16.490345,91.803333,111.0,110.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 05:00:00,7.6533667,0.08575319999999999,284.627,171.99262,65.260113,211.46202,-1.9416333,53.895019,90.92,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 06:00:00,9.2798667,0.08620776,289.12013,192.83403,223.90843,209.68362,-1.0467667,179.35599,83.85,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-30 07:00:00,11.110333,0.08696142,291.61921,186.53561,351.57427,211.60908,-1.6076,283.2190700000001,91.136667,111.0,110.0,111.0,111.0,221.0,111.0,111.0,111.0,111.0
1996-05-30 08:00:00,11.544333,0.08737160000000001,297.35631,194.48991,389.47529,240.24474,-1.2236333,323.17283,92.683333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 09:00:00,9.180666699999998,0.08737160000000001,301.57465,196.38995,428.61281,254.95758,-0.6573,363.20299,92.74,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 10:00:00,8.515,0.08811625,304.30024,184.86654,567.9803099999998,260.98704,-0.2495,482.80723,91.66,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 11:00:00,8.7943667,0.08845316,304.37822,186.00385,583.90207,233.78436,-0.0592,481.39358,89.303333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 12:00:00,7.2241,0.08845316,309.19441,185.67352,825.71553,220.99356,0.41176667,659.2213,84.883333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 13:00:00,7.0706667,0.09160401,309.27239,180.59189,845.4440699999999,222.3,0.7819,664.28542,82.843333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 14:00:00,6.4286333,0.0869180775,308.26979,170.2697,832.52327,221.35266,0.8099,629.97236,84.413333,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 15:00:00,6.4557,0.082232145,306.05293,167.1277,764.53624,226.15776,0.9733,566.68475,85.76,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 16:00:00,5.2857333,0.0775462125,303.83607,162.55834,648.71099,222.39234,0.95566667,475.79804,85.78666700000002,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 17:00:00,3.5912667000000003,0.07286028,302.72579,150.24005,559.06426,227.77884,0.85783333,413.14258,87.18,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 18:00:00,4.4819333,0.0681743475,297.21891,140.61101000000002,460.8766,217.13922,0.4625,343.86,88.223333,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 19:00:00,4.8301667,0.06348841499999999,295.33997,144.50967,328.93856,217.4436,-0.0304,250.12863,91.77,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 20:00:00,2.8971333,0.0588024825,291.84943,136.13238,181.4122,225.17622000000003,-0.59366667,139.22857,93.536667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 21:00:00,3.4364333,0.05411655,289.6288600000001,129.44405,91.239604,229.55382000000003,-1.0406667,69.300641,95.896667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 22:00:00,2.2948333,0.0494306175,285.89325,143.66388999999995,33.816721,227.49156,-1.7502333,24.87844500000001,96.68,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-30 23:00:00,0.9604,0.044744685,283.69495,134.89825,9.4188811,237.79944,-2.0037,6.5619603,96.36,111.0,530.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 00:00:00,1.2083,0.0400587525,280.58689,124.93146000000002,0.57813633,233.45946,-2.2328,1.6348285,96.58,111.0,530.0,221.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 01:00:00,1.7329,0.03537282,290.11531,66.85498,0.85353693,281.21634,-2.4566667,0.9879201999999999,99.4,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 02:00:00,3.8179667,0.0306868875,296.4094100000001,26.149284,1.6592460999999998,298.51812,-2.0057333,1.2529008,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 03:00:00,2.7861,0.02600095500000001,294.83495,5.047818799999999,4.887639900000001,292.63572,-2.2495333,4.260946400000001,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 04:00:00,3.6687333,0.021315022500000003,297.96901,351.52415,21.064377,302.50584,-1.8100333,18.606299,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 05:00:00,6.1938333,0.01662909,299.46177,356.57354,41.264589,304.34922,-1.4747333,37.656838,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-05-31 06:00:00,7.4754333,0.011943157499999996,297.82047,356.87967000000015,63.44599100000001,302.3964,-1.7114,58.944203,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-05-31 07:00:00,8.675666699999999,0.007257224999999992,298.53715,0.79414753,120.23291,303.2787600000001,-1.5683333000000002,111.99763,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-05-31 08:00:00,9.557,0.0025712925000000025,300.59805,359.69707,149.72845,305.6112,-1.1320667,138.44012,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-05-31 09:00:00,10.773667,-0.00211464,301.39641,358.08371,233.8248,306.42174,-0.97323333,213.88439,99.983333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 10:00:00,11.836667,-0.01423068,300.95453,357.83,268.97493,305.51886,-1.1118333,244.88389,99.96,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 11:00:00,12.407333,-0.02620543,300.99909,357.97294,319.57793,305.67618,-1.0765,289.79409,99.893333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 12:00:00,12.930667,-0.03797063,301.16619,355.79098,345.97179,305.50518,-1.0659333,315.08343,99.853333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 13:00:00,13.992333,-0.0430653125,300.32697,349.39321,348.98317000000014,303.80202,-1.2522,321.31459,99.78,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 14:00:00,15.054,-0.048159995,300.24157,353.8898,381.96941,303.87384,-1.3125,349.76814,99.463333,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 15:00:00,14.967667,-0.0532546775,299.65115,352.49336,365.93998,303.47712,-1.2525,332.46399,99.36,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 16:00:00,15.194667,-0.05834936,297.81676,351.35997000000015,213.67599,301.8355200000001,-1.6159667,197.88622,99.916667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 17:00:00,12.959333,-0.06344404249999999,298.9901700000001,344.83671,227.60059,303.23088,-1.5456,210.54999,99.923333,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 18:00:00,11.999333,-0.068538725,297.28204,338.15636,203.12401,301.32252,-1.7893667000000002,186.33739,99.85,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 19:00:00,12.104333,-0.0736334075,296.51709,339.12355,164.28867,300.28626,-1.9874,149.09631000000005,99.956667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 20:00:00,12.455,-0.07872809,293.71353,338.0699600000001,114.62347,297.24246,-2.4075,105.26145,99.936667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 21:00:00,12.652667,-0.0838227725,292.51783,337.04958,68.111372,296.09676,-2.7506,62.979522,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 22:00:00,13.023,-0.088917455,291.74175,340.55662,23.742317,295.67268,-2.8255667,21.852824,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-05-31 23:00:00,12.253667,-0.0940121375,290.98051,334.28662,4.0534842000000015,294.93054,-2.9816,3.8682861000000006,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 00:00:00,11.520333,-0.09910682,290.15615,331.96001,1.1942015,294.2226,-3.1671667,1.170166,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-06-01 01:00:00,11.588,-0.10420150250000003,290.14501,332.2100200000001,0.82606287,294.34572000000014,-3.1689999999999996,0.8125515999999999,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-06-01 02:00:00,10.142667,-0.109296185,289.50632,330.24013,1.2733934999999998,294.13368,-3.2519333,1.2287264,100.0,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,221.0
1996-06-01 03:00:00,9.6346667,-0.1143908675,289.36893,325.81005,12.945495,293.66172,-3.3811667,12.225578,99.996667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 04:00:00,10.193667,-0.11948555,290.03361,327.87993,55.866135,293.98662,-3.3730667000000003,52.838083,99.933333,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 05:00:00,9.8663333,-0.1245802325,289.69199,327.78994,75.541527,293.75064,-3.3879667,72.707981,99.853333,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 06:00:00,8.234,-0.129674915,289.93335,322.47001,112.85555,293.70276,-3.4220333,109.26412,99.566667,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 07:00:00,7.6136667,-0.1347695975,290.65003,330.73328,160.91606000000004,294.47226,-3.2875,154.7891,99.57,111.0,530.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 08:00:00,7.6216333,-0.13986428,292.52526,335.77979,278.20358,295.7616,-2.9565667,264.8243,99.016667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 09:00:00,9.0016667,-0.13811119,292.99314,332.04653,310.33886,295.49484,-2.9010667000000003,293.65644,98.606667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 10:00:00,10.531333,-0.13630089,292.00911,332.91325,296.0322,294.86556,-2.9812667,280.12781,98.6,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 11:00:00,10.388333,-0.13454887,292.2913200000001,334.0533,268.74569,295.3033200000001,-2.9548333,255.65123,98.84,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 12:00:00,10.110333,-0.13297063,295.2025700000001,326.03014,437.86924000000016,296.96886,-2.6580667,413.61495,97.56,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 13:00:00,10.144333,-0.13165754,297.22634,322.28332,505.98131,297.87174,-2.4649667,476.5587,97.003333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 14:00:00,10.837333,-0.13060458,299.84424,325.1399600000001,643.06335,300.21102,-1.9495,602.39409,95.96,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 15:00:00,10.761333,-0.12978259,301.4484,324.24001,655.50483,300.42648,-1.6641332999999998,603.8911,95.04,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 16:00:00,11.005667,-0.12916244,294.27424,324.27999,353.34567000000015,295.1289,-2.4507667,332.99889,96.98,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 17:00:00,10.699333,-0.128715,292.69236,328.23661,290.76315,294.3765,-2.8312667,275.69583,97.683333,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 18:00:00,10.093,-0.12841111,291.26644,325.30654,252.92466,293.79168,-3.0460000000000003,241.28205,97.92,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 19:00:00,9.236333300000002,-0.12822164,289.88508,326.24335,181.39136,292.5912600000001,-3.2848333,173.3367,98.4,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 20:00:00,9.032,-0.12811744,287.4677,324.84008,93.848425,290.07072,-3.7755667,89.484181,99.03,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 21:00:00,7.1447,-0.12806939,286.11976,321.84665,56.959541,288.8976600000001,-4.0497333,54.309735,99.286667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 22:00:00,8.2696667,-0.12804833,285.41423,323.00315,24.821135,288.26838,-4.1710333,23.441179,99.5,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-01 23:00:00,8.0221333,-0.12802512,283.30134,328.66004,4.9217481,283.50432,-4.5827667000000005,4.9049719000000005,99.17,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-02 00:00:00,6.2415667,-0.12797063,282.97457,326.0667,1.5248281,284.10282,-4.7195667000000014,1.4249003,99.24,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-02 01:00:00,6.7225667,-0.12785786,281.37412,319.91133,1.0256753,277.88868,-4.8636333,0.9157095999999999,99.066667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-02 02:00:00,7.6443667,-0.12766837,273.86947000000004,319.5814200000001,1.2564089,255.88098,-6.0475667,1.4285473,98.026667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-02 03:00:00,7.2353,-0.12738587,274.29651,317.0202700000001,5.0778049,270.19026,-6.6578667000000005,4.9677003,98.086667,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
1996-06-02 04:00:00,7.7078333,-0.12699409,275.33624,316.8231,18.926541,278.51796,-6.5849,18.014443,97.96,111.0,110.0,111.0,111.0,111.0,111.0,111.0,111.0,111.0
